id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flow_duration,is_attack
255,2025-03-25 13:50:03.214523,171.4.238.147,141.103.48.67,22983,25778,UDP,729,2748,1168,0
256,2025-03-25 13:50:04.214523,174.80.37.226,246.104.113.59,6554,53023,UDP,117,4738,2148,0
257,2025-03-25 13:50:05.214523,242.176.153.217,220.163.115.139,30344,32177,TCP,1368,4472,257,0
258,2025-03-25 13:50:06.214523,177.128.233.154,154.255.193.88,54589,19368,TCP,1276,4745,1654,0
259,2025-03-25 13:50:07.214523,51.196.247.54,27.250.146.36,4772,35265,ICMP,1732,502,3410,0
260,2025-03-25 13:50:08.214523,61.195.183.151,164.15.113.231,32992,38680,UDP,4695,1553,2436,0
261,2025-03-25 13:50:09.214523,255.151.11.202,90.53.152.54,33586,6003,ICMP,4653,1096,1749,0
262,2025-03-25 13:50:10.214523,71.4.25.254,98.143.209.196,14569,65003,ICMP,3869,4271,132,1
263,2025-03-25 13:50:11.214523,214.146.117.180,136.95.97.232,63147,2236,ICMP,3713,3250,2675,0
264,2025-03-25 13:50:12.214523,57.97.128.70,173.98.66.227,1687,55873,TCP,214,4513,2452,0
265,2025-03-25 13:50:13.214523,161.49.20.158,136.201.16.81,35790,10025,UDP,852,3601,319,0
266,2025-03-25 13:50:14.214523,202.225.17.186,208.148.211.110,9018,14272,ICMP,4964,1286,467,0
267,2025-03-25 13:50:15.214523,188.67.46.151,228.184.187.182,29045,34211,UDP,2500,1481,803,1
268,2025-03-25 13:50:16.214523,84.212.89.102,168.8.34.72,62111,16632,UDP,1970,4524,2164,0
269,2025-03-25 13:50:17.214523,34.187.139.84,17.41.134.178,31327,37451,ICMP,2688,1954,813,0
270,2025-03-25 13:50:18.214523,66.246.151.173,34.164.97.172,51671,32392,ICMP,421,2004,3129,0
271,2025-03-25 13:50:19.214523,206.58.239.38,148.187.121.3,4328,6307,TCP,4421,3766,3449,1
272,2025-03-25 13:50:20.214523,37.115.203.187,22.198.186.139,53939,62184,UDP,3927,2048,664,0
273,2025-03-25 13:50:21.214523,24.202.7.135,146.249.29.172,55408,26878,ICMP,4556,4133,2324,1
274,2025-03-25 13:50:22.214523,138.63.232.188,203.148.131.184,52029,11739,ICMP,933,4671,498,0
275,2025-03-25 13:50:23.214523,173.134.195.190,174.51.133.160,47600,17189,UDP,4307,3627,1948,0
276,2025-03-25 13:50:24.214523,28.119.241.12,38.36.2.70,40377,59808,ICMP,311,1852,2553,0
277,2025-03-25 13:50:25.214523,159.167.113.32,10.104.243.0,63027,64681,UDP,1356,1837,3238,0
278,2025-03-25 13:50:26.214523,163.237.154.209,162.231.37.126,18699,35132,ICMP,258,1913,152,0
279,2025-03-25 13:50:27.214523,30.71.23.19,215.219.11.147,53757,27821,UDP,2719,2054,3284,0
280,2025-03-25 13:50:28.214523,78.252.59.49,242.67.34.72,45441,48597,ICMP,1447,4109,2328,0
281,2025-03-25 13:50:29.214523,61.69.198.232,245.50.3.17,24962,11608,ICMP,3264,637,1350,1
282,2025-03-25 13:50:30.214523,95.214.79.212,74.208.248.241,24688,15804,TCP,3312,2490,1126,1
283,2025-03-25 13:50:31.214523,168.50.250.208,91.73.41.20,2660,38929,UDP,1010,1889,2431,0
284,2025-03-25 13:50:32.214523,241.143.16.189,230.30.145.220,21104,22597,TCP,2551,1290,1398,0
285,2025-03-25 13:50:33.214523,56.227.227.120,81.153.89.177,61367,51537,ICMP,3903,4036,2813,0
286,2025-03-25 13:50:34.214523,219.185.50.188,174.169.221.196,28752,65139,UDP,503,1595,281,0
287,2025-03-25 13:50:35.214523,140.183.31.203,209.72.93.84,50874,34383,UDP,1941,2287,2528,0
288,2025-03-25 13:50:36.214523,71.97.62.232,159.28.164.136,27760,1550,ICMP,2748,4623,465,0
289,2025-03-25 13:50:37.214523,24.108.10.25,73.48.235.45,29697,8879,ICMP,1790,3470,1477,0
290,2025-03-25 13:50:38.214523,202.170.124.64,5.177.195.254,38529,44487,ICMP,3585,1359,273,0
291,2025-03-25 13:50:39.214523,202.105.35.106,55.73.110.210,48347,35084,ICMP,1356,4175,3529,0
292,2025-03-25 13:50:40.214523,151.110.119.168,194.16.238.4,47669,51830,UDP,4388,3130,2562,0
293,2025-03-25 13:50:41.214523,199.75.1.141,214.194.128.252,1878,30506,TCP,3284,4795,3411,0
294,2025-03-25 13:50:42.214523,220.74.66.128,37.123.171.96,25572,17595,UDP,1742,196,521,0
295,2025-03-25 13:50:43.214523,205.89.56.13,243.170.42.236,39647,32764,UDP,3452,4673,1727,0
296,2025-03-25 13:50:44.214523,34.7.183.121,225.186.71.27,8416,64056,UDP,622,4686,1147,0
297,2025-03-25 13:50:45.214523,151.165.8.89,78.237.247.11,56704,20166,UDP,4545,1419,104,0
298,2025-03-25 13:50:46.214523,68.26.64.215,11.156.100.3,61842,26128,ICMP,2044,4601,1107,0
299,2025-03-25 13:50:47.214523,135.58.32.243,176.228.200.66,47741,9649,TCP,3671,814,1133,0
300,2025-03-25 13:50:48.214523,115.185.55.231,119.127.87.185,55425,40223,UDP,1660,2594,3192,0
301,2025-03-25 13:50:49.214523,129.113.22.154,88.109.80.235,22580,56213,UDP,4847,2846,1476,0
302,2025-03-25 13:50:50.214523,118.15.31.245,216.157.110.119,51883,16950,TCP,4830,4143,902,0
303,2025-03-25 13:50:51.214523,217.205.218.55,40.202.82.65,61145,32242,ICMP,3694,684,3300,0
304,2025-03-25 13:50:52.214523,126.227.37.41,87.29.217.106,39583,45496,UDP,692,1053,1291,0
305,2025-03-25 13:50:53.214523,83.75.33.64,78.107.233.120,27333,27404,ICMP,3993,2997,917,1
306,2025-03-25 13:50:54.214523,71.166.195.150,231.70.118.1,22943,58670,UDP,2768,2130,1983,0
307,2025-03-25 13:50:55.214523,117.220.50.58,19.133.210.131,64758,21590,UDP,4002,693,2544,0
308,2025-03-25 13:50:56.214523,219.110.220.231,109.247.186.15,5955,57149,TCP,855,1931,217,0
309,2025-03-25 13:50:57.214523,228.116.211.173,64.28.167.151,53686,34229,TCP,1399,455,1664,0
310,2025-03-25 13:50:58.214523,212.232.204.212,231.43.161.84,33994,44572,ICMP,596,1776,2334,0
311,2025-03-25 13:50:59.214523,187.48.160.218,16.108.253.53,45239,30741,UDP,4968,3218,3033,1
312,2025-03-25 13:51:00.214523,81.130.191.78,217.22.61.10,54394,51008,ICMP,2521,211,3443,0
313,2025-03-25 13:51:01.214523,176.242.34.46,71.138.110.111,13712,42780,TCP,1698,3834,661,0
314,2025-03-25 13:51:02.214523,213.43.47.221,10.186.22.27,26366,26159,TCP,4379,4570,2046,0
315,2025-03-25 13:51:03.214523,25.190.66.30,210.123.130.21,38181,29188,TCP,4227,944,670,0
316,2025-03-25 13:51:04.214523,151.168.62.210,170.209.10.28,3351,9977,TCP,4478,2273,2028,0
317,2025-03-25 13:51:05.214523,91.216.26.147,187.246.206.149,41796,39586,TCP,3690,3178,3246,0
318,2025-03-25 13:51:06.214523,154.159.180.53,171.200.191.167,53107,4598,ICMP,4881,2709,1980,0
319,2025-03-25 13:51:07.214523,148.108.79.246,134.155.79.83,41569,21193,ICMP,561,1483,2322,0
320,2025-03-25 13:51:08.214523,58.55.179.188,90.94.237.225,1221,60882,TCP,467,4070,1854,0
321,2025-03-25 13:51:09.214523,30.142.115.219,100.180.239.171,24533,22628,UDP,2805,461,3553,0
322,2025-03-25 13:51:10.214523,217.13.136.14,94.222.150.159,35722,25158,UDP,3423,778,2733,0
323,2025-03-25 13:51:11.214523,47.139.158.173,249.72.89.253,45566,50093,UDP,265,2911,1853,0
324,2025-03-25 13:51:12.214523,90.3.92.73,127.174.11.44,16111,24226,UDP,3786,2922,2107,0
325,2025-03-25 13:51:13.214523,145.205.35.72,155.107.74.184,23695,1708,UDP,4182,1831,2467,1
326,2025-03-25 13:51:14.214523,190.15.46.110,34.208.225.159,26208,63628,TCP,3147,1387,1646,1
327,2025-03-25 13:51:15.214523,97.214.232.174,157.143.70.95,28872,38025,ICMP,1828,4995,1430,0
328,2025-03-25 13:51:16.214523,41.189.159.166,196.88.46.217,43131,50753,TCP,4797,374,3442,0
329,2025-03-25 13:51:17.214523,199.43.26.79,99.29.181.89,21690,46789,UDP,3769,1005,920,0
330,2025-03-25 13:51:18.214523,41.25.41.139,49.52.140.230,45381,9031,UDP,3274,1982,3287,0
331,2025-03-25 13:51:19.214523,114.217.248.226,20.147.92.11,52687,50403,ICMP,2273,591,1331,0
332,2025-03-25 13:51:20.214523,107.139.110.58,188.113.162.233,16732,36120,TCP,137,4854,2113,0
333,2025-03-25 13:51:21.214523,89.220.56.145,226.255.230.112,27394,52907,ICMP,4543,640,1423,1
334,2025-03-25 13:51:22.214523,174.249.157.23,31.90.129.25,50835,42811,UDP,2121,2986,412,0
335,2025-03-25 13:51:23.214523,57.202.28.3,75.125.196.109,3835,50606,UDP,833,4515,3324,0
336,2025-03-25 13:51:24.214523,53.154.108.70,97.75.117.34,57274,10279,ICMP,4621,555,298,0
337,2025-03-25 13:51:25.214523,196.130.148.167,236.251.173.179,48035,33286,UDP,747,750,1172,0
338,2025-03-25 13:51:26.214523,31.3.254.220,53.111.239.102,7570,19117,TCP,3402,1412,2045,0
339,2025-03-25 13:51:27.214523,45.66.194.117,162.152.247.239,59737,6806,UDP,419,1404,3300,0
340,2025-03-25 13:51:28.214523,129.181.36.203,167.221.111.31,35778,2258,UDP,4707,4612,2859,1
341,2025-03-25 13:51:29.214523,221.21.223.9,224.222.163.182,31230,58669,TCP,2653,3709,2768,1
342,2025-03-25 13:51:30.214523,118.39.160.219,131.73.232.220,42130,38997,UDP,3278,903,1221,0
343,2025-03-25 13:51:31.214523,147.207.213.148,254.182.153.198,12435,35212,ICMP,1822,897,2291,0
344,2025-03-25 13:51:32.214523,30.207.10.166,220.34.176.250,3935,33020,ICMP,1856,3484,2751,0
345,2025-03-25 13:51:33.214523,44.235.185.45,57.14.125.251,2758,30228,UDP,3778,4804,2219,0
346,2025-03-25 13:51:34.214523,112.54.124.223,193.164.52.137,19251,18176,TCP,3878,2112,754,0
347,2025-03-25 13:51:35.214523,151.205.40.202,172.159.64.102,9704,56210,TCP,2615,2940,1487,0
348,2025-03-25 13:51:36.214523,223.158.173.113,105.239.209.58,20384,43388,ICMP,3947,3162,258,0
349,2025-03-25 13:51:37.214523,86.86.39.58,160.10.235.160,19367,26043,UDP,1037,1180,2520,0
350,2025-03-25 13:51:38.214523,136.99.178.179,7.162.202.40,6783,20512,TCP,864,1413,151,0
351,2025-03-25 13:51:39.214523,187.75.120.52,26.177.180.186,24102,38147,TCP,752,2745,908,0
352,2025-03-25 13:51:40.214523,38.131.101.88,206.49.22.252,36177,20713,ICMP,4180,3734,1454,0
353,2025-03-25 13:51:41.214523,155.78.38.90,239.153.62.205,12135,51714,ICMP,3702,2153,1406,0
354,2025-03-25 13:51:42.214523,244.252.237.229,204.195.53.44,38528,29530,TCP,2229,3614,1441,1
355,2025-03-25 13:51:43.214523,175.165.161.77,96.14.32.249,2826,18739,ICMP,4676,409,3372,0
356,2025-03-25 13:51:44.214523,113.34.240.226,19.224.64.233,9179,58344,TCP,4064,884,2285,0
357,2025-03-25 13:51:45.214523,162.155.140.28,232.4.40.95,9144,65250,UDP,4711,1714,1177,0
358,2025-03-25 13:51:46.214523,91.37.158.236,226.212.109.59,40408,57115,ICMP,286,922,3363,1
359,2025-03-25 13:51:47.214523,116.19.29.188,92.207.86.133,48049,42053,ICMP,245,1427,2467,0
360,2025-03-25 13:51:48.214523,213.146.39.46,48.30.199.24,48278,14789,UDP,4347,157,2625,0
361,2025-03-25 13:51:49.214523,158.196.236.21,96.35.49.206,22942,22966,TCP,1486,1348,3499,0
362,2025-03-25 13:51:50.214523,116.96.164.243,160.246.213.5,21469,39736,TCP,4288,1549,1476,0
363,2025-03-25 13:51:51.214523,129.77.31.230,88.136.126.170,61737,61803,ICMP,2687,617,2810,0
364,2025-03-25 13:51:52.214523,27.175.43.88,196.77.207.64,31330,40918,TCP,2796,2177,3262,0
365,2025-03-25 13:51:53.214523,11.126.224.224,189.34.152.229,17670,50656,TCP,4112,250,2207,0
366,2025-03-25 13:51:54.214523,135.81.186.190,22.0.67.126,47867,39055,UDP,4797,4743,1931,0
367,2025-03-25 13:51:55.214523,235.144.198.209,45.254.53.16,56463,21502,UDP,148,2257,2080,0
368,2025-03-25 13:51:56.214523,199.173.26.171,241.242.126.64,32089,23575,UDP,3429,3773,2370,0
369,2025-03-25 13:51:57.214523,17.168.48.197,88.231.187.71,26223,49092,ICMP,3689,2613,2108,0
370,2025-03-25 13:51:58.214523,73.129.76.170,31.92.122.18,43000,29096,UDP,2688,2384,3070,0
371,2025-03-25 13:51:59.214523,21.72.179.158,207.103.153.31,17395,36585,UDP,3581,1494,3251,0
372,2025-03-25 13:52:00.214523,248.200.66.43,84.209.128.104,12859,3916,TCP,874,1805,1772,0
373,2025-03-25 13:52:01.214523,80.192.168.65,255.41.226.70,46960,34990,UDP,4741,1272,2253,0
374,2025-03-25 13:52:02.214523,172.47.216.185,199.40.29.143,3073,25419,ICMP,1360,2521,3473,0
375,2025-03-25 13:52:03.214523,5.185.158.92,216.202.107.34,32640,19780,UDP,749,699,2163,0
376,2025-03-25 13:52:04.214523,244.109.174.248,203.36.197.232,39215,52068,ICMP,3539,3604,2814,0
377,2025-03-25 13:52:05.214523,50.115.70.79,224.8.34.253,48381,23198,TCP,3148,2399,1092,1
378,2025-03-25 13:52:06.214523,20.151.51.19,137.107.179.10,62091,35675,TCP,2123,4115,1247,0
379,2025-03-25 13:52:07.214523,170.172.67.192,175.163.154.151,21956,55643,UDP,1180,1596,2470,0
380,2025-03-25 13:52:08.214523,40.83.92.84,93.97.55.54,53284,1821,TCP,4370,3217,1411,0
381,2025-03-25 13:52:09.214523,185.224.22.210,57.48.76.183,30879,9233,UDP,2174,4802,1003,0
382,2025-03-25 13:52:10.214523,94.121.227.145,75.226.1.255,62458,42027,TCP,4342,534,1334,0
383,2025-03-25 13:52:11.214523,193.229.119.122,50.131.52.120,8182,50330,ICMP,2412,2758,844,0
384,2025-03-25 13:52:12.214523,80.240.99.188,92.10.175.142,44040,22370,TCP,3574,3799,2732,0
385,2025-03-25 13:52:13.214523,174.225.236.144,178.3.230.210,8424,49049,UDP,2405,2423,2258,0
386,2025-03-25 13:52:14.214523,200.195.214.82,66.247.56.196,53346,29048,UDP,3360,2995,1663,0
387,2025-03-25 13:52:15.214523,210.102.70.128,178.66.138.98,43666,30438,UDP,2974,1631,670,0
388,2025-03-25 13:52:16.214523,14.246.190.52,105.56.97.45,16175,54256,ICMP,4938,3266,878,0
389,2025-03-25 13:52:17.214523,183.63.145.42,76.170.119.144,52431,41842,TCP,4905,4862,600,0
390,2025-03-25 13:52:18.214523,196.82.139.230,142.4.239.68,2178,6971,UDP,3410,881,2005,0
391,2025-03-25 13:52:19.214523,232.75.223.46,200.11.225.128,5523,10641,ICMP,1450,1525,2417,0
392,2025-03-25 13:52:20.214523,243.113.230.178,187.177.141.168,7319,21728,ICMP,1193,2651,1590,0
393,2025-03-25 13:52:21.214523,239.13.212.27,138.154.27.90,56373,62680,ICMP,3876,3586,2851,0
394,2025-03-25 13:52:22.214523,102.191.120.197,34.82.227.247,61559,62007,TCP,3196,2423,1562,0
395,2025-03-25 13:52:23.214523,255.41.191.114,251.193.2.66,60064,29726,TCP,1954,4521,1352,0
396,2025-03-25 13:52:24.214523,8.163.50.171,25.27.216.222,13207,2916,TCP,2366,656,1112,0
397,2025-03-25 13:52:25.214523,203.74.70.19,224.248.64.171,30323,30778,ICMP,660,612,2155,0
398,2025-03-25 13:52:26.214523,74.241.71.240,46.229.98.145,13898,64379,TCP,4792,3318,237,0
399,2025-03-25 13:52:27.214523,115.2.40.9,66.138.179.62,51824,59265,UDP,4645,4251,1336,0
400,2025-03-25 13:52:28.214523,66.110.76.216,183.19.207.225,33735,4448,ICMP,2483,4215,204,0
401,2025-03-25 13:52:29.214523,29.147.121.154,126.152.73.33,6563,65446,TCP,1925,3641,581,0
402,2025-03-25 13:52:30.214523,32.24.122.214,188.3.98.7,43429,62908,ICMP,1783,2999,2640,1
403,2025-03-25 13:52:31.214523,164.234.32.56,107.106.141.151,54375,43242,ICMP,1298,4196,1984,0
404,2025-03-25 13:52:32.214523,215.255.8.123,52.250.52.9,62291,14442,TCP,1109,3060,864,0
405,2025-03-25 13:52:33.214523,184.73.149.219,175.131.85.169,58621,30910,ICMP,1871,1352,1693,0
406,2025-03-25 13:52:34.214523,1.180.123.213,114.177.138.94,49378,35807,TCP,1807,824,3041,1
407,2025-03-25 13:52:35.214523,48.43.184.34,208.117.235.122,61551,24081,TCP,4635,1406,873,0
408,2025-03-25 13:52:36.214523,245.10.199.240,87.107.132.233,3581,56208,TCP,2372,859,3022,0
409,2025-03-25 13:52:37.214523,12.198.191.129,33.159.214.99,39384,5857,ICMP,2712,326,2875,0
410,2025-03-25 13:52:38.214523,192.8.182.34,43.82.170.113,17506,10918,ICMP,4441,4897,537,0
411,2025-03-25 13:52:39.214523,89.123.53.170,87.13.94.93,3224,49734,TCP,1642,407,968,0
412,2025-03-25 13:52:40.214523,35.22.180.173,115.228.133.202,47964,42857,ICMP,1337,3478,2075,0
413,2025-03-25 13:52:41.214523,209.89.237.245,164.3.98.117,3985,1589,TCP,3075,3109,3427,0
414,2025-03-25 13:52:42.214523,162.93.69.32,133.130.251.56,47999,41204,UDP,1824,1617,534,0
415,2025-03-25 13:52:43.214523,184.234.18.150,57.244.4.173,22381,19426,ICMP,2363,1631,967,1
416,2025-03-25 13:52:44.214523,52.22.102.21,136.252.251.171,54609,43869,ICMP,382,1944,740,0
417,2025-03-25 13:52:45.214523,81.158.203.242,36.83.93.42,12993,11339,UDP,2720,2768,1839,0
418,2025-03-25 13:52:46.214523,65.18.97.146,218.82.23.17,3893,13858,UDP,3386,4848,3276,0
419,2025-03-25 13:52:47.214523,92.24.169.139,188.156.6.76,61602,3338,UDP,271,896,1914,0
420,2025-03-25 13:52:48.214523,32.188.223.204,55.143.68.24,62159,38204,TCP,3556,4675,311,0
421,2025-03-25 13:52:49.214523,191.225.197.173,49.115.245.107,51132,4907,TCP,1982,1879,2313,0
422,2025-03-25 13:52:50.214523,250.95.254.254,142.154.190.107,47784,45176,UDP,2375,685,3126,0
423,2025-03-25 13:52:51.214523,95.136.42.217,92.16.27.64,29667,11075,TCP,2721,1478,2930,0
424,2025-03-25 13:52:52.214523,21.220.92.150,25.160.210.122,25760,42008,ICMP,700,4457,1856,0
425,2025-03-25 13:52:53.214523,83.52.40.167,140.101.206.193,39491,12719,UDP,3890,4890,374,0
426,2025-03-25 13:52:54.214523,170.151.156.228,107.143.96.208,24352,62623,ICMP,2123,3910,2659,1
427,2025-03-25 13:52:55.214523,155.218.85.227,224.173.192.155,54669,24147,TCP,566,4131,3495,0
428,2025-03-25 13:52:56.214523,90.228.21.180,158.36.245.164,26900,59505,UDP,4050,2824,220,0
429,2025-03-25 13:52:57.214523,158.222.140.29,219.58.112.158,22319,8926,TCP,3989,1947,1501,0
430,2025-03-25 13:52:58.214523,20.207.186.81,76.161.164.126,5011,46979,ICMP,4492,2337,520,0
431,2025-03-25 13:52:59.214523,244.15.73.224,179.82.199.254,59895,65013,TCP,2692,1141,363,0
432,2025-03-25 13:53:00.214523,9.64.34.120,128.97.251.161,23423,18597,ICMP,1119,4939,2971,0
433,2025-03-25 13:53:01.214523,200.187.185.196,149.159.79.107,63879,57332,TCP,1647,3585,1477,0
434,2025-03-25 13:53:02.214523,244.16.78.230,23.201.55.203,47238,30398,ICMP,4856,342,624,0
435,2025-03-25 13:53:03.214523,243.189.190.227,244.214.204.117,35010,57518,TCP,4849,2200,2013,0
436,2025-03-25 13:53:04.214523,196.39.70.187,63.153.94.17,21904,13312,UDP,4997,1349,3325,0
437,2025-03-25 13:53:05.214523,102.160.142.127,155.41.49.173,5759,48002,UDP,4536,1837,1953,0
438,2025-03-25 13:53:06.214523,246.58.13.95,67.57.194.88,45088,7908,TCP,803,3769,1760,0
439,2025-03-25 13:53:07.214523,128.198.60.134,76.237.233.2,61103,53333,ICMP,952,2018,213,1
440,2025-03-25 13:53:08.214523,199.133.228.109,194.182.132.58,5579,11583,TCP,405,4514,1674,0
441,2025-03-25 13:53:09.214523,157.146.251.102,19.133.16.219,42938,55696,UDP,3678,2854,874,0
442,2025-03-25 13:53:10.214523,32.69.37.231,96.138.252.203,41842,62845,ICMP,2033,1492,1168,0
443,2025-03-25 13:53:11.214523,45.227.44.163,91.48.92.217,46549,19149,TCP,1887,347,2059,0
444,2025-03-25 13:53:12.214523,171.177.33.148,124.140.8.234,20854,4712,TCP,3887,4372,531,0
445,2025-03-25 13:53:13.214523,229.153.80.89,92.115.178.51,18453,24893,ICMP,973,1785,448,0
446,2025-03-25 13:53:14.214523,204.185.114.62,52.127.133.187,7917,47906,TCP,1681,2031,52,0
447,2025-03-25 13:53:15.214523,253.102.71.121,106.84.110.113,51869,39161,UDP,4057,4116,1229,0
448,2025-03-25 13:53:16.214523,203.252.13.184,78.166.216.169,15397,55820,UDP,4690,4208,2703,0
449,2025-03-25 13:53:17.214523,142.188.239.66,28.171.78.79,48357,45730,ICMP,3432,3532,1578,0
450,2025-03-25 13:53:18.214523,157.44.33.158,181.109.26.153,4460,64042,TCP,1785,4484,1380,0
451,2025-03-25 13:53:19.214523,102.245.210.209,125.205.18.175,9778,59265,TCP,1705,4626,1632,0
452,2025-03-25 13:53:20.214523,211.37.64.162,146.218.229.209,11701,5047,UDP,995,4084,2387,0
453,2025-03-25 13:53:21.214523,165.37.230.238,251.186.221.42,6919,49774,ICMP,3363,3922,847,0
454,2025-03-25 13:53:22.214523,175.176.65.93,43.139.111.117,20762,18124,ICMP,3524,2181,896,0
455,2025-03-25 13:53:23.214523,197.66.221.28,199.152.132.49,31770,37759,ICMP,3953,1447,1622,0
456,2025-03-25 13:53:24.214523,213.63.78.155,80.195.248.196,50401,8447,UDP,2446,4836,1841,0
457,2025-03-25 13:53:25.214523,43.82.165.115,149.104.76.190,49428,40242,UDP,3631,232,1357,0
458,2025-03-25 13:53:26.214523,89.145.40.128,173.84.51.146,55069,13237,ICMP,2574,3723,1620,0
459,2025-03-25 13:53:27.214523,51.140.64.155,165.114.242.109,33376,37007,ICMP,1961,1954,1871,0
460,2025-03-25 13:53:28.214523,158.47.86.78,193.173.81.24,64795,58001,TCP,2863,3044,2247,0
461,2025-03-25 13:53:29.214523,44.172.21.14,133.115.43.41,40814,34182,TCP,4952,500,1463,0
462,2025-03-25 13:53:30.214523,21.23.135.107,180.200.215.229,42943,29484,ICMP,130,705,2198,0
463,2025-03-25 13:53:31.214523,197.213.15.254,177.135.134.229,6624,60067,UDP,4107,4806,1963,0
464,2025-03-25 13:53:32.214523,228.148.154.247,135.223.230.102,30148,53213,UDP,3555,231,2098,0
465,2025-03-25 13:53:33.214523,63.207.152.232,34.1.234.32,28667,32041,TCP,342,4588,1364,0
466,2025-03-25 13:53:34.214523,19.30.80.225,137.44.49.206,41788,34024,ICMP,4881,4776,636,0
467,2025-03-25 13:53:35.214523,107.247.237.104,158.129.128.58,10031,27526,UDP,1598,4606,859,0
468,2025-03-25 13:53:36.214523,88.73.160.163,170.73.201.255,46738,32014,UDP,4768,4540,3218,0
469,2025-03-25 13:53:37.214523,188.176.204.66,242.42.239.29,57859,20539,UDP,3522,903,778,0
470,2025-03-25 13:53:38.214523,195.189.54.163,183.58.175.116,38434,31015,UDP,4103,3367,50,0
471,2025-03-25 13:53:39.214523,62.238.62.136,185.236.137.10,63679,8658,TCP,1759,4389,2609,0
472,2025-03-25 13:53:40.214523,116.126.72.49,90.139.39.33,45104,12522,UDP,3328,3733,937,0
473,2025-03-25 13:53:41.214523,13.148.196.214,150.153.163.62,41471,11940,UDP,698,2776,2447,0
474,2025-03-25 13:53:42.214523,64.81.167.160,217.62.246.147,9232,30401,ICMP,2295,1315,376,0
475,2025-03-25 13:53:43.214523,49.81.255.239,44.199.40.159,57515,34025,ICMP,169,2577,23,0
476,2025-03-25 13:53:44.214523,128.157.254.11,34.72.227.158,59611,2415,TCP,1493,2364,1100,0
477,2025-03-25 13:53:45.214523,24.201.234.123,8.151.183.41,19613,44876,TCP,3759,1069,2673,0
478,2025-03-25 13:53:46.214523,56.180.24.25,253.85.85.168,44508,43239,TCP,1749,700,283,1
479,2025-03-25 13:53:47.214523,73.253.240.146,219.111.235.15,18477,15208,TCP,2381,4555,1030,0
480,2025-03-25 13:53:48.214523,138.4.55.220,144.59.25.120,37236,28138,UDP,3782,1432,280,0
481,2025-03-25 13:53:49.214523,35.135.187.206,89.231.141.114,44549,12906,ICMP,2783,2816,2646,0
482,2025-03-25 13:53:50.214523,94.23.205.26,233.44.59.18,48226,48630,UDP,4662,4616,393,0
483,2025-03-25 13:53:51.214523,146.99.185.147,8.159.91.130,33659,18297,UDP,4752,881,1994,0
484,2025-03-25 13:53:52.214523,19.197.230.143,103.18.61.77,64232,41694,UDP,1410,3908,3518,0
485,2025-03-25 13:53:53.214523,212.60.65.49,139.183.132.234,34852,46671,ICMP,4813,1534,1094,0
486,2025-03-25 13:53:54.214523,101.191.173.187,231.91.204.116,19735,18153,TCP,4329,4438,1498,0
487,2025-03-25 13:53:55.214523,194.73.101.205,26.171.26.36,4444,43703,TCP,4203,1116,2029,0
488,2025-03-25 13:53:56.214523,129.20.23.19,3.222.223.226,32240,1451,ICMP,2175,2319,3406,0
489,2025-03-25 13:53:57.214523,36.170.242.233,216.27.137.66,1325,32440,ICMP,882,2802,484,0
490,2025-03-25 13:53:58.214523,39.71.167.163,189.183.229.9,46260,65157,TCP,3906,4006,2858,0
